CUSTOMER_ID,COUNTRY,EMAIL,PHONE,TAX_ID,ADDRESS,ZERO_POPULATION_FIELD,FULL_POPULATION_FIELD
CUS0000848,DE,OKS04EJ3VKN2G,JXYMUE95W2,,LCPYEOBEST0RG4KSEDN15U7,,J7RCEF3E
CUS0000849,IN,,,,,,7Q03D9
CUS0000850,FR,4NG0J2WK5T0DFCBZ2,A3DE6NIXZY,,,,A7VP3C
CUS0000851,US,GAJIIHKZ9N,,UGCHE8EYM,,,3174ECHSTFF
CUS0000852,FR,9JJXHYQIV6YH12J,BJUQTYUUCK,,,,7JUQ7D
CUS0000853,DE,VAKSJQI0NPXLOH3US625H,,,,,FNIAPG70213
CUS0000854,DE,L659A5MDCT1OCY0,1LYCK1TECQ,,,,UQU6QT0W3
CUS0000855,FR,P2HWMQK36NL73,,,3Y1UQ8SI5TS1TVRDMBBJG,,USWM99LNIPT
CUS0000856,DE,WY06KI70X4XTJAO9,O3ZEEX34AG,,,,W7GYJN
CUS0000857,US,RK9EHW83ZVCEYM2XBX2IHXEC9FDBQ,CI35OIAYVZ,J20M9A7LYMK,,,GFTPFD3V
CUS0000858,IN,,,,,,GRL1SIOBY
CUS0000859,DE,SM6M6E05TI8UT,,,4QP9S5VI64KTV398LLSVWSBRJHBA,,ZHH427URXNCW28
CUS0000860,FR,1LNPVPACIWWMVL,,,35NGLWKTX75CHOGHE2WH5PN,,SLHVFV1
CUS0000861,DE,594E3EOUNW6FDWR8LV1K4N1RMMH,AJ90849SJ4,,UOZ2ID2WCYYGI8UZ,,SF0SPNGFF
CUS0000862,DE,8UTBKYIG7CZAP0PKOXH9UKJF1WZFMD,,,,,FS6SURTMBA3S
CUS0000863,DE,,,,,,HS0WG6NGZ
CUS0000864,IN,XOP1MCV3W36YZD3,,,B3Y11CYWB6XJ1FD060XWNIYQ5RGQELR,,M17S6NUYD
CUS0000865,US,9JA65GYN79HN,,4FG6O9G84I,AG7E3X30AG6C712UII0ITFVI7OK6GZ1,,5MENF3SPHPUI
CUS0000866,FR,LWVP51XEF7IU11VHYNH3K4G,,,0L8FMSHOVBMMSZA4T062U2,,UTQ8JH65N9L
CUS0000867,US,U6854RCWDNEVENTYXD80,1O85RS45FO,FKVP7PQFB1X,,,20YX0KC05DPONY
CUS0000868,FR,,TGC9QM4HH7,,ANRCPV6L4H5MI,,FA1ZZS1X
CUS0000869,US,,,46653796TW6,,,34FGSF3S0E
CUS0000870,US,,,OWGB8NI57Z,87TJBBOLYVDODUIQGGRKC20XGONVLSX41DP0E,,K4DTUN7182ZEJ20
CUS0000871,FR,MVTUZEROHWM6M,,,XPELDC7VCTDBLRG2CNZQLP5PNENTJTES2H64ZKE44SJLGC,,R8IFVF4VB50P
CUS0000872,US,DRYF0UFZZK4FRW4D1U,,61KN26X23G3H,MF5Y4A5AAIK21KRTVL26SMAAO856C0S1VTF808T65RMLAN,,9Z64BN4XX58
CUS0000873,DE,U4YUNAJQ0SNB6HOIJLW,,,EIK0ZTPXARUX2OGSJ11LJQ521A,,6D4EDDJQU771RH3
CUS0000874,IN,4POMP6MM72196N9Z77JW6H,,,8GYWLJPVC5P485OXIH7BY7QZBMNSLWD8Z3JJ0,,FD2Z232802O4E
CUS0000875,US,,Q16ONCXN5R,1KQIYHDPP,45MYWG78RH80ZFNJTBZPX4LQ3ZN9W4JZ7UCA3I9TO6W7A,,611KRUBUERBT63
CUS0000876,IN,5XROSUPYSZGD5523JJKJ1TYFUPPCA,I3XD4041P8,,,,P9YAH17EJC
CUS0000877,FR,DBZFWX7WOK,,,,,VLNLIGT8TRF
CUS0000878,IN,XF2ZMNDP9FU1UC4AW1XEA1N0HEI7,,,HE3MBYO7JERUI827ZI6PAL9SDXJE6WDUYD9MGGJ0DQ,,0UQ9E9RRAP81W
CUS0000879,DE,L5DXQ63T74CVZYJOBDXZATRZGXAGI,,,,,D0ZXY1DXBW
CUS0000880,US,,,31V58N4PGT5,JCMUJFYBHBI31R5ETLQOKFGEDI10IP52M9GOPA8,,KP58ANTYNM
CUS0000881,IN,JX0UZ9Z08CV9CCDX9W,,,,,XDFURO8V38G9
CUS0000882,US,,GS77HWHSR1,FVQH3FCA0X0J,,,SUVPZO5511
CUS0000883,DE,CKORSIO9G1LLY1R6TG7ZG,97OZNV8DXN,,FMEMW1HG2AK56S4MTT3M2KLOH4YE09KKW,,RMHNU5TA72T2R
CUS0000884,US,,J0G5W0V25D,H6PSQJVHF6CU,EISGXI61PT9QAE1F2DYQHTTUNP5WLB,,GR1GYTEW4OM417
CUS0000885,DE,FMRE56EAA5HX4GTWGTWGRWU8M85NY,,,,,E7D8QP77EY8
CUS0000886,DE,KMBC3BTYRQVAPBAYAQWHD6F6,DBL5YPI3LK,,O1UDQNJYCVDQ3OWNUJK0XQNDWN3MTXGMW1SJ0DYDB,,K3QAUFQPHYSF
CUS0000887,US,M1X0TDKXSL1C,8LKM7QNX3M,TX9KJUE4R5U,23WZXUGK66V1M8M1501W3DNFAFK,,75WNQLET
CUS0000888,DE,VSV3S67O17M9IXJX,,,MVPVLEWE5MSY0B18JQ4GW4U0GB8CECNBKLGINVXGLG06OIMJ9,,IK0OI0IHS
CUS0000889,DE,GVCRUHZ582596CFHWGNL18TLM,,,,,0CNMYMFCV
CUS0000890,FR,PLM9GWSVVI3941KYALNV1SBO,6FXA4915ZN,,,,HS93RYHLPFACJSF
CUS0000891,DE,U7ZN2NVNMK4CI6Z01618X8RNE,EDZWFTQ3NZ,,,,FBVW25EC
CUS0000892,IN,3V0C98V9Y2MV7T,MGQRVKGKW9,,IA6G9CRDHUHTGSAWD9WAFPR4RKZO0QELK0T2I,,LSVNZASI
CUS0000893,DE,3SRIXPZ7VL21,,,G99GKJTYYHQK8C5AKA3A1PWGUEE4VNPH2DIWNP54A8YDTP,,93LXM3F5IC
CUS0000894,US,OBAMLVY0R2QEMPEGW,6OS8TKJ01M,XTNBBNTHP,VMY15FNZT0MVFTUKL6INIUNT6UL2NQ0W23,,OWLH5AYSA1SFJME
CUS0000895,DE,TQ36NA2VAGZMJ5,,,,,GBWIYZM0T
CUS0000896,IN,ELZQUSMY506414,,,LY60MAFONOI599IG2AK04HYESSG8WHT3W1H0CN8SUJZB06LK63,,TFAYYE
CUS0000897,DE,MKV27C96VC1AMDOS4EFLDI4NBIO7X,,,,,IJC3JJMCNPX9JOO
CUS0000898,DE,P54P83K293Y28,,,9SLIY0VGTQ,,V3RMBZJBY7E
CUS0000899,DE,TH62JDL6FENAA7RPNHSF9HE20PM,A3RVDSSPK2,,K9AJ7RQH0FYN0LRD77VH1OIP6GM5AU4SECP40KL0VRHUIX8,,OU57EH0SR10
CUS0000900,DE,,KDGDLGV7VH,,,,DGSYCI
CUS0000901,IN,PVZ6K6AGRD8HIPV1OFZ5Y,2GZ9L3799R,,,,F8EM8OT52CWF
CUS0000902,US,4OA9BL7KGNHFT6LTFT,,RSTY38SJU,TBBF207OPRXADQGXFFMCNB2Y,,YGYZ9
CUS0000903,DE,,B75I7T7E6G,,ZIORQQDUX2JT53KFO0MZJBE0ARSH4KMEBE2DY17YP2IG8X,,6QDT4CX3FK
CUS0000904,FR,YRG1UZY03GV3HFHIC5BG7,,,7MX15L0LXVIW30FWBPMW6Q8D70E617M,,RJK58XNI
CUS0000905,US,EPO8NAARAD,W9TBGTCV1V,JW295CCUD,ARZMZEH7M70R78MYI00F0MY24E33UL0TLYGWR83,,QGIQUK
CUS0000906,FR,CXC84VVCU1KQS8F888Y27XBGO,,,M73D2RFTKBGPR8TN9L8ETBSYLT481MW2LN0K4OOD6APTUS,,PLECUSY90
CUS0000907,US,D4AE6RZ20E3BXHFC,ZKU4ZIEDCJ,W3VXBBDQT,1YPCX2K5X1JLBKH2U8L9NBUM3BHO4ZB3,,JR7MJO34
CUS0000908,DE,RYY8UNLRHS6SJ0969C52W4S1W,,,,,XFLRI2PQY
CUS0000909,IN,,,,FZWJL75NUGF9347ZPQERS9452T20M2EBM,,550D086
CUS0000910,FR,LAVBU48SZLJEZNQ0VF8,,,,,IESEO7
CUS0000911,IN,4D8161UGQ10DG5AWP03CGVXKLY,QYXVJX592M,,,,ALK3HFN
CUS0000912,US,JFR7DC8Q2UV,PSNJ9LOEMI,9P0YQ7PW6,,,5NI3U6RV1J4GM
CUS0000913,FR,QTZ7RW8BDYZBT3,,,,,SZV6895LRRT
CUS0000914,FR,,,,RICL3TPC7FFJICLEVGI6WFNY6RCUSGYVKO5AA8254XE,,LK1B4PS3
CUS0000915,DE,3Q8T1ROEDNINO8WQP214PDW,,,1RV08JIRNFIFJW,,67MKNB48HRHIV
CUS0000916,FR,2D35LTQVT4U2EGOHX075NHC,YSU1OR17SX,,AAMW9W64IYML4WCL,,YTLHALP
CUS0000917,FR,,,,B5P10T5CYUAHZROPW0JMVBLEEH64ACAC8ILIDWPIKC8PW,,7BS1YE2HAFS48
CUS0000918,IN,WGH5MCZ0UDZ676X31CL3MH1B,DJTVAZMI3D,,,,F1QU1TY80
CUS0000919,FR,Q0HRK6TABAAHN2QM26R5GB4P6LMLJU,,,,,41KJNPRV
CUS0000920,US,H45ZX3801FCDCBWFH7,,R5PNNT6FSD,YOFUWW7DB64X5V3VGNH6O9IM5D8RRQY8UBGM8FP6XTG9TLO,,U3CE42PO5
CUS0000921,US,XMZCWS5FL4OFC8JYK43U0A1,,H61YAXYZGF9,IFB4U61TOX9PB5UOMYMHQI60G7ZH4UZ81NQURYRKLB0JVV,,MW8D9
CUS0000922,FR,PQSGC67WOS98PFL2K226NSD5MI6F9F,F52GHAOSCL,,O1E5TU3QG4E6R7ABDBAFOPDKHR9BQAFFPKGW9EJ35,,20SUYE7T
CUS0000923,FR,X8MNZV2T5CGS6,LA6OO7IYW1,,8Y8EIYZ0HYK32B61YW3S81X22U3514N6BC3UC07I,,POPR3SFL1596
CUS0000924,FR,,P8XQZAXJF3,,,,NAV629K6
CUS0000925,US,,,WV5ZND678N,2EA0IMFWSOTS,,T3A8S8Z5HH2K
CUS0000926,DE,UYPQM1XDQG0JZ3LRA6YK95DFPJGXZ1,E63H3HARVK,,,,9BJLFPG9ZCUCM
CUS0000927,DE,F4PSF4QFR0WXTUFLPNVXE0TFW0ZMBM,60T6ZVBD2S,,LUAEF0XOZQ3BZ11456GNQETVJRR91R,,NWBBQMWE7R
CUS0000928,US,,JQZXGNJ3FD,TGL1RP7Q4,,,KBXDGYNPJPZIUO
CUS0000929,IN,,HHKSGI6NAB,,8H6NKRXH05F52ZH1A5FG4JJPO,,HPNXNFXPW1K83I
CUS0000930,DE,,,,,,QGR25
CUS0000931,US,9K88LE8ISSY9KGZMYI5AN71,,2OJKNIIQK1M,NZ6FKVQGSVI758R4WARQ3SF21TNRREAW3TCYULWNLPIRT,,RXHXUA92
CUS0000932,FR,5I8HU2B11LWAG1LLBT,2HQS94KS7Q,,1HWL7PAU19ID9D6LB4,,66LKCIWLHARJMW
CUS0000933,DE,NDK5IAKUFBAK,X367PVQNK1,,,,D9A34CAO4
CUS0000934,US,DY8UJSYA669XKD8UHWFLI,,YCB3SRHG2HXD,65P4IWBGJU16R7NROI2815EVTLVU,,T25DC3FFDOXMOZ
CUS0000935,IN,,,,LMRAVFXU8810PHRO83DYHEVTJHH76VQHJYUVH4NO,,9HROFN2QB
CUS0000936,US,8DHGA0P9KLRRPKYWQUF66H56VUE2,,SPZ9CNRXQ8N,RD7CECA0UZ8F8NMMFZ4KYYSBPD2W,,B1RB7HDY2HDG2Y
CUS0000937,DE,KB8YVN5SRWW8MMF7X1YV,Q36GJ0796H,,9YPLDF3CNB57H31IPLUV78HFHK230GXG8B26RTIQY31BDQIW20,,QTW8T2WFZE
CUS0000938,DE,BEQBBVTTT1KXJH0WP93ND3ZYZ5WJQ,,,GU45AZW9EGIRXD429O1OUC06D,,3H00KNO
CUS0000939,DE,AF32L0VV6ENI1GMVQI2AF9I,DDKUOCRZ4T,,G8XOOHEVZS6OU0L93VMG6Q8PPYSJHWJ0QX73EYY,,NIKG1
CUS0000940,US,6JFVV5QFIXGLG,,MSAE4ETRVX,,,YJWM02GG5HICOT
CUS0000941,DE,RH2VYWLNADILSLIO2FZYTONMW,,,,,EEEUIK2
CUS0000942,US,,,D041QIDHF5,,,ECECHBQZ
CUS0000943,US,LCTVY08ZWFBM9WN4LI37,AKVNLTR788,501W34ZUT,K9GQ1PEKSVPQ3QEEZC6Q38H9KJKNRRSR,,8T7WZTTVF
CUS0000944,DE,X3IFQIYD4EOMFRO8I2ZSZHINWUQXJV,,,,,032ND
CUS0000945,FR,NQZ9ZKD4VNHFM9K7F,,,,,2P6T8
CUS0000946,DE,CZ6HWGFQ0I36VZ0KE4ZK3,,,6HTRX0WFR2VNCESQYNP8QUUS,,JIE76T9
CUS0000947,US,DWPD97OBJLJCKT,,102CZ7M9K9KY,,,A45OU
CUS0000948,DE,LXWBHJFNXVMDHKVOQM1QY1O,4V1TSBNFR6,,EQV5LBWXUOKGZ9UWU,,SXAW7NZD3KJ96S
CUS0000949,IN,,,,,,0Y67AGBZVL7WS
CUS0000950,DE,ULN1GQG1O2B,5QIBCWDLSA,,,,2496FDQ6
CUS0000951,DE,BWQKS927SCTGT5GQA6735,,,,,KIHM3CEZ97S
CUS0000952,US,ZPOAT4GTGUL6TI3Y53RG1VP2R,,29V0N2GYSPZE,,,7XXITE5H175
CUS0000953,DE,U0PRNLUFAHFBK97,REREDFFICF,,,,FU41GRIM6DLEL
CUS0000954,DE,JQ4A6B5CL37X2RM0SKVRLT3DLYG,,,,,IA4L3JIPH72
CUS0000955,US,PNTRWO2XC9LBM6UY6CI9TRA,,27M0IY9RSG,,,DQS3UFWP5KZB
CUS0000956,FR,IP7JABAL48A049IR1UUMAJJLKHI,,,BNU8NLJOK5JOTQIREZD7N97FQ8R8KKNMIL6T1ZH2FC6G6ZMJH,,LFQWWTQ2IJ
CUS0000957,FR,Q75QQKLV2MC,6XD7N2ROJD,,,,A9PA35P1Y4X
CUS0000958,DE,5FU3OOOVO6N5CLP8SDU1S3YG,,,HJC3ZJR8CWKKQI3U1H2P2JDF4BEH2UVVZ33S4PXHC03,,6C5HZ5576
CUS0000959,US,SIOAA9NOTH84HUU,,MMDO6AMXR,2OGJXBR968G85X3OILI47CJ7P,,8ZNGC0LBR1390M
CUS0000960,US,EYEQ8Z4C3Y80QRREH8WFCGVQK2L,OAG6C75IV6,LOBIK4L5XKH,,,JPEHROSEYYO8K03
CUS0000961,FR,2I323H6R0BWMTZV2SDY8OQ8165G1,,,,,F54MYBU
CUS0000962,IN,A8EFABC448PH7K0N4QE85DNLLUD6F,,,K4QSXQWSS4K275LSS23,,B0Z9Y2QIA
CUS0000963,FR,18KM2YF9IUNB8575BEL6ELFKZ,X14ECLYKKU,,,,U0I6SSO5
CUS0000964,IN,6QBGKWIDCQPLCE8,JS4Z0136NB,,5KRDN4WFN508Q7HT,,Y5G9SUEJA6R1WP
CUS0000965,DE,QCXZ8SWNQDGD3XL924KIV4UDILVP,,,,,4KXRSXU
CUS0000966,US,2U8IVQ142J,257MA2UF0M,Z1LZ4TAC3,KH5YR8ANZESWTQBLFX,,7R9TERLI8O
CUS0000967,DE,IIOWEF5T6ZM,8CW8QZC4AQ,,5XMF2K1EC8QUZMEQ,,GL0VD785XV6
CUS0000968,DE,486F106CZVEG9692ST4MLF426,,,S43BZC7VV96MT8X0SOK3XTFEU1XJ43DFWYKYZ8F,,2JBC9UQ
CUS0000969,FR,1R0CZZTMKP5VV,,,7MOOFQPJWS6UK6LAZ11UNQ52FCBBJ8FACBNK0Z0F39,,QTEZJ550WAJ
CUS0000970,DE,,FJIHXMXM3U,,,,E3ZZHYKSIMN7
CUS0000971,US,4CH23STZB8O,QH5UA39MGI,OHUOR5YLG5,BO2WGTGYR90Y79LM3MI27ZCK7S0NXXWBEJEFQWIUMVXPAFYXR5,,SQXGQUJEAICN68
CUS0000972,FR,EP1BSIEJGACS0854WJFCD7S9,LWV17YJLKD,,,,G3FBWY5NJ
CUS0000973,IN,0C3AYQ75JPV7M9VF3XIDT34BCT7MA2,PKXVN8K3TN,,ZKIVD1NT7N3PIOAEQ0Q,,P7DUS
CUS0000974,US,DN5GCHBRRNNCXC8,QC0BD74Z6S,XU7TJKWL32Y7,X1STJL55VBFNJXI02TRILLF1YDWLM6G,,ESLBOU352OHL
CUS0000975,DE,P7YNYJOE5VWNN3MT431ND1U8W6J3,,,TYEW95OBP56U7GRTI7M0830HB3UBUZFG,,XGC5T8H97Z
CUS0000976,FR,,E5E62I3AFL,,,,ZKQLDYDXEG
CUS0000977,FR,0AVRPVJZ9IET2FAIPL5GC4PIV,,,HLPCMT6DU0QNF2IFDR,,E7Y3BE
CUS0000978,FR,WBUTSXMG9GOGJWS2,MQGPWBVRA2,,,,H9YIRM09HMFS
CUS0000979,DE,,,,,,IB28QW7RV8TD
CUS0000980,IN,4YAIG9D115IVL2MSQRWHCZ25,EA9MA0NRSM,,,,7QKV2WRLO3PVNQ3
CUS0000981,IN,,,,6MKKVOVBLL22QZAMO7Q5HO4AV755VIKLFKCCTAJNRIDMO84N9,,WCDIGU0P
CUS0000982,IN,RM0V6YTE48UHOTSUUPKY55M,TJ8NF687ZG,,ZOPTL6CFGVQHY6LS33AWQHEQC1XR5ZWGL14R,,WOWGM6PQX0KN
CUS0000983,IN,U1VGV8JJNDT5ZCV120X1FKR9NOTQG,YN6JXKGSO4,,,,KD7OFFZ602QQ271
CUS0000984,FR,3E8FGZQQH9,,,5F63DHVO93RBWREET8UHH4SKYFTIJ2TBSWFKK7V6N3B9HDPW,,9HCBTL
CUS0000985,DE,J8WQ3LZOGVD6E,12DRIW2BNU,,YRJ7KOX6R865,,80S7SE
CUS0000986,IN,SYCWN5CZJ3JOVIZRN,P784DU4G1K,,,,T65CD1Q0HR
CUS0000987,FR,6P6WZCH116V90327VO,,,VNNCOZENIYBP8ZHX2SIMZ8M27AN2F3E91U88B3,,JCQ0VT
CUS0000988,DE,YOYNZM9HNJILNDSLGDO59LB,N5CFLOMV2N,,,,AFLIIJBEON
CUS0000989,FR,U4RA9UD4SFFOJ8IM01T,,,19OFP9ABNP9MP13MZET,,0ESX0FU8G6HE
CUS0000990,US,SJLKPE56V7NJCEC97EA4KOJJ5T27P,,TRHA68NTR,P5SIRTF56V9Q45CJNI6MFDEX2EFASP2,,PTFBJTJ
CUS0000991,DE,YNGDYK19SSE933180F4182L0IBTK5,DFTEDB7JWL,,WGH409KUHUJ66BCT0BXR0BXC6TVF4AQIDS,,2982VIYOKK7QS
CUS0000992,US,U9DLEDN44ABJPNU8,B1L3TFX4D6,K6ZCQGYGTO,OTH6JTWU2S0SOMODRBNCV9F6HX6,,1IJX8
CUS0000993,US,REQP2MPNELN7YWVZ9VDKIA8BXM8T5,,2XENLRZUE8,GQ1HKCHQC36ORBA22E0DGB9OH2PT1MLGX,,3UMG5UI8
CUS0000994,FR,KQBDCIUM5V8F8OV,LJ94RA75X5,,,,OWF9CK1
CUS0000995,DE,TI86TEYORS53L50MJAWXFX3AQWMOAS,9HX96JY74S,,5NHQAJBOBD8GAOFEHTA5WX381,,Q6TSODVN
CUS0000996,DE,,,,,,B6JO9J789G
CUS0000997,FR,FU68B5OJ5HTYOWVSJ8T170N8,NKM7OJI4DT,,,,SBKYWV9ULQX9
CUS0000998,US,HB6G6WR8BUFQP77L4,CQR5F8EMJS,0JES0GONW,P4DKUUWZMS9HQHW33H9D2Q,,M10XI8XGQGA6L2R
CUS0000999,DE,X0WJXB51MO4O0SMXO5,SZPD5DDV7N,,,,ZNJPEDLZWU5S4
CUS0001000,DE,MZZ5OUJGZB7PTCK63RANNRZR4MXOV,,,USJ0I03F78K04DFN,,Y2OLJH32WRE
